latitude,longitude,nkill
33.31065,44.038206,5
34.023572,44.031361,0
34.881348,44.62513,0
34.881348,44.62513,2
33.37576,44.702866,1
33.057992,44.354838,0
33.548307,44.415735,2
15.325444,44.211895,12
13.129727,45.385572,2
13.3576,45.696479,0
12.849085,45.037275,0
14.54397,49.124579,3
14.54397,49.124579,1
13.129727,45.385572,2
12.849085,45.037275,1
15.325444,44.211895,1
14.754606,46.51627,0
13.148959,44.85055,7
15.840202,48.454379,3
34.621521,43.668375,13
13.887403,45.863649,3
33.100528,44.584493,3
33.540671,44.251268,2
33.540671,44.251268,2
33.540671,44.251268,2
33.540671,44.251268,2
33.303567,44.371771,2
32.533286,45.829453,6
33.571807,44.536067,1
34.274032,44.542537,1
33.743239,44.623824,0
33.303567,44.371771,2
36.354146,43.143571,1
35.993532,43.21973,0
33.693946,45.067425,2
15.325444,44.211895,0
13.148959,44.85055,2
13.206995,44.758297,0
14.54397,49.124579,4
15.45639,45.324871,3
15.325444,44.211895,1
16.930414,49.365315,0
14.75463,46.516262,0
15.325444,44.211895,1
13.92892,46.079399,4
36.767596,3.7029,2
13.3576,45.696479,22
13.148959,44.85055,0
13.803955,44.777243,1
14.719534,44.247902,2
33.540671,44.251268,5
33.303567,44.371771,23
33.303567,44.371771,7
33.303567,44.371771,8
33.953165,44.921904,1
33.953165,44.921904,1
36.354146,43.143571,3
36.354146,43.143571,2
36.354146,43.143571,0
34.881348,44.62513,0
33.303567,44.371771,0
36.354146,43.143571,0
33.303567,44.371771,1
33.303567,44.371771,10
33.303567,44.371771,
33.303567,44.371771,
33.100528,44.584493,1
33.100528,44.584493,1
15.515888,45.449806,0
15.940011,48.789753,1
17.489234,47.104438,2
33.540671,44.251268,29
14.75463,46.516262,0
13.887403,45.863649,0
12.849085,45.037275,0
35.452112,44.375464,5
13.129727,45.385572,5
16,48.5,0
15.325444,44.211895,3
12.849085,45.037275,0
15.325444,44.211895,2
16,48.5,1
13.063399,44.880882,0
13.063399,44.880882,0
15.516118,45.459809,8
14.75463,46.516262,0
15.325444,44.211895,0
14.54397,49.124579,1
33.303567,44.371771,0
16.04081,48.342746,0
15.19,46.733611,0
14.769764,49.374266,1
15.325444,44.211895,0
14.54397,49.124579,1
32.777344,44.289352,3
32.777344,44.289352,2
32.777344,44.289352,2
32.469239,44.416638,2
33.303567,44.371771,5
32.982932,44.361597,0
32.469239,44.416638,1
33.743239,44.623824,1
33.773349,45.14945,4
35.452112,44.375464,5
34.881348,44.62513,0
33.848619,44.522125,2
35.452112,44.375464,4
35.452112,44.375464,2
33.303567,44.371771,0
33.693946,45.067425,0
34.208416,43.890713,1
36.354146,43.143571,3
33.303567,44.371771,0
14.798176,45.717361,0
16.930414,49.365315,
14.536389,46.833056,0
14.062118,46.914975,1
33.349159,43.784197,4
33.743239,44.623824,2
36.354146,43.143571,1
33.349159,43.784197,0
14.550455,44.397706,1
35.452112,44.375464,18
35.452112,44.375464,3
34.881348,44.62513,5
33.303567,44.371771,3
33.325375,44.421896,2
33.325375,44.421896,1
33.325375,44.421896,0
34.621521,43.668375,2
34.950795,43.494542,
34.621521,43.668375,1
33.303567,44.371771,0
35.326122,43.78081,1
32.559835,41.919696,0
33.835628,44.247406,6
33.835628,44.247406,5
32.625335,44.025134,1
32.469239,44.416638,5
33.303567,44.371771,2
33.759156,45.155717,1
33.759156,45.155717,1
33.759156,45.155717,1
35.326122,43.78081,0
34.881348,44.62513,3
36.340001,43.13,3
33.303567,44.371771,2
32.604392,44.007145,
33.303567,44.371771,0
34.881348,44.62513,43
13.985013,45.558478,1
15.449888,45.018687,0
36.477758,3.756453,2
14.413989,44.837419,7
14.413989,44.837419,6
14.413989,44.837419,3
14.413989,44.837419,0
13.3576,45.696479,9
35.452112,44.375464,36
35.452112,44.375464,4
33.540671,44.251268,5
12.849085,45.037275,0
35.43811,7.146648,
35.43811,7.146648,2
14.427033,46.150619,0
13.627303,46.059752,0
33.743239,44.623824,1
13.219397,45.307839,0
14.716448,44.245849,0
36.376825,42.448876,4
33.303567,44.371771,4
33.303567,44.371771,4
33.303567,44.371771,4
33.303567,44.371771,4
33.303567,44.371771,4
33.303567,44.371771,4
33.303567,44.371771,4
33.303567,44.371771,3
33.303567,44.371771,3
33.303567,44.371771,3
33.743239,44.623824,3
14.365944,45.450998,2
33.573487,44.547426,4
15.449888,45.018687,0
33.303567,44.371771,10
33.303567,44.371771,9
31.989581,44.923774,5
36.354146,43.143571,6
33.036022,40.288159,57
13.887403,45.863649,13
13.887403,45.863649,13
13.887403,45.863649,1
13.634341,46.056321,0
33.303567,44.371771,8
33.303567,44.371771,8
33.303567,44.371771,8
33.303567,44.371771,8
36.229574,42.236244,2
34.533753,43.483738,9
33.303567,44.371771,4
33.303567,44.371771,7
33.303567,44.371771,6
33.303567,44.371771,2
33.303567,44.371771,3
33.303567,44.371771,2
36.354146,43.143571,4
32.887157,44.341636,3
33.303567,44.371771,5
33.460821,44.157432,2
33.548307,44.415735,4
33.66969,44.381316,0
33.303567,44.371771,5
33.057992,44.354838,5
33.303567,44.371771,1
32.887157,44.341636,0
33.303567,44.371771,1
33.693946,45.067425,6
33.303567,44.371771,0
33.303567,44.371771,0
15.325444,44.211895,0
13.966953,44.002257,0
13.560833,46.156389,
13.92892,46.079399,
15.325444,44.211895,0
13.560833,46.156389,2
16.757752,-2.999362,1
16.757752,-2.999362,26
32.559761,41.919646,3
36.053486,2.937574,1
36.053486,2.937574,0
13.634341,46.056321,0
33.743239,44.623824,23
18.442702,1.411332,4
16.920195,49.370842,1
13.063399,44.880882,0
14.54397,49.124579,1
13.640649,46.057005,2
32.838048,13.182591,0
14.43,44.84,12
16.909684,49.403801,0
15.325444,44.211895,0
14.54397,49.124579,1
14.426534,44.84359,5
13.985013,45.558478,1
14.753635,46.515684,0
36.165874,1.332239,0
13.148959,44.85055,3
13.148959,44.85055,1
14.54397,49.124579,1
14.324183,45.437298,5
16.920195,49.360771,2
15.890018,48.430252,1
13.586484,44.024105,1
14.54397,49.124579,0
15.940011,48.789753,1
13.980025,48.189154,1
13.980025,48.189154,0
18.442702,1.411332,1
15.325444,44.211895,0
14.54397,49.124579,1
15.940011,48.789753,1
36.534743,3.681965,2
13.148959,44.85055,1
36.735554,3.971022,0
12.849085,45.037275,1
15.325444,44.211895,0
15.325444,44.211895,0
,,1
12.849085,45.037275,1
15.325444,44.211895,1
14.370834,45.452757,1
15.517205,45.460567,0
13.518333,44.866111,4
13.634341,46.056321,4
14.753635,46.515255,5
12.849085,45.037275,2
15.914915,48.650744,3
15.325444,44.211895,1
15.325444,44.211895,6
13.634341,46.056321,0
13.148959,44.85055,1
13.634341,46.056321,0
13.340718,45.297109,3
13.861944,45.201389,5
13.063399,44.880882,1
15.840202,48.454379,1
13.586484,44.024105,1
15.325444,44.211895,0
15.325444,44.211895,0
12.836719,44.922063,0
13.887403,45.863649,0
13.634341,46.056321,2
15.940011,48.789753,0
15.840202,48.454379,2
13.148959,44.85055,0
15.325444,44.211895,1
14.326655,47.447214,39
14.279772,47.575337,8
14.326655,47.447214,11
14.05,47.9,1
15.51204,45.449935,8
15.325444,44.211895,1
15.325444,44.211895,1
14.536389,46.833056,2
15.942513,48.782017,1
16.757752,-2.999362,4
13.586484,44.024105,1
14.54397,49.124579,5
14.09998,48.717017,4
15.325444,44.211895,1
15.325444,44.211895,0
14.413989,44.837419,4
24.891116,67.143312,2
14.54397,49.124579,1
13.148959,44.85055,1
13.063399,44.880882,3
14.769764,49.374266,1
13.634345,46.057038,1
13.96294,45.465015,0
14.360191,45.444517,8
14.413989,44.837419,0
13.634341,46.056321,
13.51633,46.711048,8
14.769764,49.374266,2
16.909684,49.403801,0
14.536555,46.833254,0
15.325444,44.211895,1
12.849085,45.037275,0
13.51633,46.711048,3
18.442702,1.411332,2
13.850725,46.201563,4
12.849085,45.037275,0
14.268147,46.909001,0
13.850969,46.203859,
13.980025,48.189154,8
15.325444,44.211895,0
15.941039,48.780092,4
15.325444,44.211895,1
15.940011,48.789753,9
14.794989,44.294665,0
15.325444,44.211895,68
13.586484,44.024105,1
14.358866,45.449806,1
15.1703,46.0274,0
16.930414,49.365315,2
14.358866,45.449806,1
15.325444,44.211895,1
16.914939,49.366207,4
14.358866,45.449806,1
12.849085,45.037275,1
12.849085,45.037275,0
12.849085,45.037275,0
12.849085,45.037275,1
14.762731,49.605729,4
17.088291,49.403801,1
14.413989,44.837419,4
14.413989,44.837419,1
14.33094,44.887487,8
15.11806,48.33139,1
15.325444,44.211895,0
13.990227,48.18108,4
12.849085,45.037275,1
32.838048,13.182591,0
15.325444,44.211895,1
15.325444,44.211895,13
12.849085,45.037275,0
16.930414,49.365315,0
15.325444,44.211895,2
14.769764,49.374266,1
13.647127,46.099982,0
14.536231,46.834175,1
14.325599,45.430784,2
14.745667,46.55139,0
14.769764,49.374266,1
14.263454,47.575022,3
14.751362,45.688132,3
13.883333,45.866667,4
13.990227,48.18108,2
15.325444,44.211895,1
14.762731,49.605729,1
13.887403,45.863649,6
13.519842,46.714822,0
16.627672,47.164875,0
13.752071,46.519192,0
13.990227,48.18108,0
16.821774,49.425954,2
18.442702,1.411332,0
13.05966,44.88462,2
14.52073,49.15211,4
14.881758,49.146743,21
15.325444,44.211895,0
12.86714,44.983957,0
13.519842,46.714822,3
13.129727,45.385572,2
14.536389,46.833056,
14.000416,43.467974,4
12.849085,45.037275,11
15.338147,48.454428,8
18.442702,1.411332,0
18.442702,1.411332,0
14.362981,48.982171,5
14.54397,49.124579,0
14.061389,45.490833,1
16.05,49,1
20.252065,0.981526,0
16.050223,49.000389,1
15.325444,44.211895,1
13.985013,45.558478,1
15.940011,48.789753,1
15.325444,44.211895,0
36.518291,4.239624,11
15.448232,44.219215,1
15.325444,44.211895,2
15.325444,44.211895,0
15.325444,44.211895,2
15.177421,44.184207,2
15.914915,48.650744,2
15.325444,44.211895,2
15.325444,44.211895,0
14.33,46.872778,12
13.970996,46.456956,
14.324062,45.498185,10
14.326655,47.447214,8
12.86714,44.983957,1
18.442702,1.411332,1
14.54397,49.124579,1
14.665977,47.143753,
14.881843,46.749953,0
14.881843,46.749953,0
14.881843,46.749953,0
13.985013,45.558478,0
15.325444,44.211895,1
15.325444,44.211895,1
15.325444,44.211895,0
13.148959,44.85055,3
14.881843,46.749953,0
15.325444,44.211895,8
14.060864,46.915799,
15.325444,44.211895,0
14.279772,47.575337,1
14.105556,45.448056,6
12.849085,45.037275,0
14.75463,46.516262,
15.325444,44.211895,4
14.533333,49.133333,12
14.75463,46.516262,1
13.985013,45.558478,3
14.326655,47.447214,10
14.794084,46.517783,8
15.25,46.95,7
14.762731,49.605729,2
14.413989,44.837419,1
14.483333,46.416667,4
14.708049,46.384954,4
16.033225,44.766555,4
14.483333,46.416667,5
15.940011,48.789753,3
15.940011,48.789753,3
15.940011,48.789753,3
15.940011,48.789753,3
15.940011,48.789753,3
15.940011,48.789753,3
15.940011,48.789753,3
15.940011,48.789753,4
14.54397,49.124579,2
14.756594,45.731583,0
35.166361,8.833522,4
14.533328,49.133252,2
13.04967,44.883064,1
14.800556,45.718889,11
15.840202,48.454379,2
13.969167,43.996667,1
14.550006,44.401665,
13.063399,44.880882,1
15.515888,45.449806,0
15.46591,45.293941,0
15.46591,45.293941,0
15.46591,45.293941,0
14.536183,46.833056,0
14.062312,46.918716,6
13.88331,45.866682,0
12.86714,44.983957,8
15.325444,44.211895,1
14.227044,44.585492,
15.325444,44.211895,1
14.762731,49.605729,1
14.762731,49.605729,1
36.856394,6.051944,1
14.533289,49.133343,1
15.325444,44.211895,1
15.964205,48.78252,3
15.964205,48.78252,9
15.964205,48.78252,0
15.964205,48.78252,9
15.840202,48.454379,5
16.416545,-3.666615,1
14.358866,45.449806,2
13.586484,44.024105,1
16.934858,47.015416,1
14.358866,45.449806,2
15.940011,48.789753,0
17.057837,47.090457,6
17.489234,47.104438,3
16.139008,47.831483,1
14.061524,46.914952,6
14.062118,46.914975,2
14.413989,44.837419,1
13.933333,46.083333,0
14.762731,49.605729,1
16.051672,49.002955,1
35.924803,6.695967,7
14.283402,48.433456,1
15.840202,48.454379,1
14.327778,44.906407,2
14.223866,47.082782,3
32.838048,13.182591,
15.031944,45.828056,0
13.063399,44.880882,1
16.050214,49.000045,
14.012778,45.566111,4
14.062118,46.914975,4
14.062118,46.914975,4
14.062118,46.914975,4
13.702912,44.742819,0
13.882908,45.86904,1
14.538259,46.828594,4
13.063399,44.880882,0
15.840202,48.454379,6
15.914915,48.650744,0
14.354522,47.075779,5
14.413875,44.835632,3
15.966742,48.783333,20
15.966742,48.783333,7
15.840202,48.454379,7
15.839565,48.455301,0
15.839565,48.455301,0
15.966742,48.783333,14
13.139245,44.920768,0
13.139245,44.920768,0
13.139245,44.920768,0
13.139245,44.920768,0
13.063399,44.880882,1
13.055403,44.862393,8
14.54397,49.124579,0
16.764902,49.255337,1
13.55139,46.968449,0
14.54397,49.124579,3
14.54397,49.124579,2
16.835608,-2.524205,3
32.838048,13.182591,
32.838048,13.182591,1
13.629832,46.050444,3
14.244081,45.489462,2
15.9486,48.750902,3
12.86714,44.983957,1
14.550455,44.397706,0
14.550455,44.397706,1
14.54397,49.124579,0
13.139245,44.920768,1
15.914915,48.650744,3
15.840202,48.454379,15
14.739842,46.517463,4
14.326655,47.447214,6
14.326655,47.447214,2
19.464848,0.856393,0
19.464848,0.856393,0
15.840202,48.454379,3
13.985013,45.558478,2
15.840202,48.454379,9
13.063399,44.880882,0
13.063399,44.880882,1
13.063399,44.880882,1
14.54397,49.124579,1
14.781294,42.972851,1
19.80387,1.141119,2
15.78285,-4.700215,1
24.891116,67.143312,1
14.080272,44.685976,1
14.087952,44.672423,5
16.950972,43.748249,4
14.264205,47.584663,2
15.325444,44.211895,0
15.8275,44.793889,16
15.325444,44.211895,0
14.299835,45.219672,0
13.634341,46.056321,0
15.617298,46.011052,0
13.985013,45.558478,10
13.985013,45.558478,6
13.985013,45.558478,6
13.985013,45.558478,6
13.985013,45.558478,5
16.133333,47.233333,13
14.54397,49.124579,21
15.325444,44.211895,46
15.914915,48.650744,2
14.762731,49.605729,1
15.325444,44.211895,1
14.358866,45.449806,0
14.358866,45.449806,0
14.358866,45.449806,0
14.358866,45.449806,0
13.966953,44.002257,0
13.966953,44.002257,2
13.966953,44.002257,2
13.966953,44.002257,1
13.521941,46.711571,3
13.063399,44.880882,4
14.413989,44.837419,11
16.930413,49.365316,0
13.966953,44.002257,1
13.966953,44.002257,0
13.949126,43.991414,2
14.75463,46.516262,3
14.722234,47.042761,0
15.156833,45.925386,0
13.133196,44.839911,1
14.062118,46.914975,1
14.030833,43.627778,16
15.325444,44.211895,0
14.383333,43.666667,0
15.840556,48.455556,3
13.148959,44.850549,0
14.326655,47.447214,5
15.931111,48.748056,3
14.061619,46.914966,4
14.061619,46.914966,0
14.088611,45.425833,0
15.325444,44.211895,4
13.586484,44.024105,1
15.504667,45.460956,2
13.063399,44.880882,1
14.762731,49.605729,2
15.325444,44.211895,0
15.325444,44.211895,0
15.325444,44.211895,0
15.325444,44.211895,0
15.325444,44.211895,0
15.325444,44.211895,0
15.940011,48.789753,7
13.05,44.883333,0
15.85,46.083333,
15.504667,45.460956,3
14.413989,44.837419,11
14.413989,44.837419,16
15.940011,48.789753,3
14.781294,42.972851,5
14.781294,42.972851,4
15.940011,48.789753,3
13.96452,44.174958,1
13.966667,44.166667,0
15.325444,44.211895,0
15.325444,44.211895,0
15.325444,44.211895,0
15.325444,44.211895,1
15.325444,44.211895,0
15.840202,48.454379,2
12.849085,45.037275,1
13.985013,45.558478,1
15.840202,48.454379,0
15.452762,45.31698,2
13.967151,44.165426,50
14.762731,49.605729,1
14.762731,49.605729,0
15.914915,48.650744,4
13.129727,45.385572,0
13.063399,44.880882,0
14.33,46.872778,1
15.921257,48.636382,0
15.944438,48.788861,1
14.550455,44.397706,4
14.536129,46.833235,1
14.769764,49.374266,0
15.279024,-5.551389,11
15.325444,44.211895,0
14.0475,45.381111,5
48.856642,2.34233,12
15.325444,44.211895,38
14.54397,49.124579,0
24.891116,67.143312,0
15.325444,44.211895,2
15.940011,48.789753,0
13.978889,44.1525,1
14.794989,44.294665,1
13.762068,44.140318,
15.841379,48.45814,5
14.061641,46.914921,3
13.3576,45.696479,1
14.54397,49.124579,1
14.413989,44.837419,7
13.063399,44.880882,0
13.063399,44.880882,1
15.450333,45.019821,0
13.634342,46.056321,0
13.985013,45.558478,2
13.985013,45.558478,0
13.985013,45.558478,0
13.985013,45.558478,5
15.840202,48.454379,0
13.966641,44.166748,1
14.326655,47.447214,2
14.299835,45.219672,6
16.909167,43.262222,0
15.325444,44.211895,0
15.914915,48.650744,0
14.797532,45.719031,8
15.940011,48.789753,0
13.063399,44.880882,1
15.914915,48.650744,0
15.940011,48.789753,0
16.133333,47.233333,0
13.063399,44.880882,2
15.940011,48.789753,0
14.54397,49.124579,2
12.849085,45.037275,1
15.916585,48.73332,0
13.985013,45.558478,0
13.063399,44.880882,1
12.849085,45.037275,1
13.063399,44.880882,4
13.063399,44.880882,0
15.840202,48.454379,3
13.978683,45.429204,8
13.978683,45.429204,9
14.54397,49.124579,0
18.442702,1.411332,3
15.45639,45.324871,9
13.985013,45.558478,2
14.062118,46.914975,4
14.062118,46.914975,0
15.959517,48.331755,1
12.849085,45.037275,1
12.849085,45.037275,0
13.985013,45.558478,1
13.883654,45.866632,0
13.970702,44.169548,0
15.325444,44.211895,1
14.413989,44.837419,1
14.413989,44.837419,
15.99449,48.847664,1
12.849085,45.037275,0
12.849085,45.037275,0
14.54397,49.124579,7
14.54397,49.124579,5
14.54397,49.124579,0
14.54397,49.124579,0
14.54397,49.124579,0
14.54397,49.124579,0
15.840202,48.454379,0
14.54397,49.124579,1
16.88653,48.019128,2
14.54397,49.124579,0
13.962564,45.467466,15
13.887403,45.863649,8
14.121175,44.421129,0
14.474748,49.034291,
13.063399,44.880882,15
15.305307,43.01949,1
13.634341,46.056321,1
12.849085,45.037275,20
14.54397,49.124579,
15.325444,44.211895,1
14.54397,49.124579,0
14.801955,42.951214,1
35.628774,5.909275,4
24.897778,91.871389,1
14.54397,49.124579,
16.835608,-2.524205,0
18.865124,-2.955818,0
13.3576,45.696479,12
13.3576,45.696479,8
16.277076,-0.04655,0
35.561022,6.173912,1
13.3576,45.696479,15
14.515319,44.852594,25
14.54397,49.124579,2
15.503955,45.409098,0
13.148959,44.85055,
16.934858,47.015416,0
13.586484,44.024105,0
16.417521,-3.665071,6
36.381655,3.893216,0
36.072919,1.988153,10
35.504722,6.077778,0
16.930414,49.365314,8
14.54397,49.124579,0
13.985013,45.558478,1
15.279024,-5.551389,2
16.878179,-1.921038,11
13.057842,44.883283,0
12.834629,44.921983,0
23.791275,90.418202,1
12.849085,45.037275,0
12.849085,45.037275,4
12.849085,45.037275,0
14.54397,49.124579,0
14.54397,49.124579,0
12.849085,45.037275,1
14.356796,45.022288,0
12.86714,44.983957,1
12.849085,45.037275,1
12.849085,45.037275,1
14.158611,45.472778,9
13.972093,44.162534,0
14.54397,49.124579,
13.129727,45.385572,0
14.781294,42.972851,12
16.930414,49.365315,3
14.54397,49.124579,0
12.849085,45.037275,0
12.849085,45.037275,0
23.791275,90.418202,1
23.791275,90.418202,0
16.906525,1.521423,0
18.439023,1.408364,0
13.219397,45.307839,12
13.129727,45.385572,
12.86714,44.983957,4
12.849085,45.037275,1
14.54397,49.124579,0
15.771811,48.313383,0
12.86714,44.983957,1
15.515888,45.449807,0
13.659076,46.030868,3
12.849085,45.037275,1
14.54397,49.124579,1
12.828622,44.796322,0
16.757752,-2.999362,
15.723243,42.997228,0
24.891116,67.143312,1
12.37368,-1.53698,13
12.37368,-1.53698,10
14.093442,-1.634078,
12.37368,-1.53698,11
12.849085,45.037275,7
12.86714,44.983957,1
16.930414,49.365315,4
14.35652,45.430313,4
13.063399,44.880882,0
13.063399,44.880882,0
14.54397,49.124579,1
16.757752,-2.999362,0
16.712845,-2.980674,0
13.129727,45.385572,0
13.3576,45.696479,0
24.891116,67.143312,0
12.849085,45.037275,3
16.636488,-3.300286,3
12.914286,45.010881,5
13.063399,44.880882,3
12.86714,44.983957,4
15.927823,48.605691,0
13.520237,46.712001,3
12.86714,44.983957,2
14.54397,49.124579,
13.063399,44.880882,0
13.063399,44.880882,0
14.54397,49.124579,
12.86714,44.983957,5
12.86714,44.983957,2
13.119546,45.350285,
12.86714,44.983957,17
5.19519,-3.738486,22
24.891116,67.143312,0
24.891116,67.143312,0
14.613328,0.272783,3
16.902582,49.36381,3
29.088528,2.212674,0
13.063399,44.880882,0
12.634799,-8.021373,1
23.791275,90.418202,1
13.52192,46.711593,19
13.129727,45.385572,7
23.791275,90.418202,2
13.063399,44.880882,0
14.451214,48.214763,
16.888231,49.074737,
12.849085,45.037275,1
12.86714,44.983957,4
16.902568,49.328913,9
14.4277,46.15147,1
16.89297,1.525814,1
16.89297,1.525814,1
14.54397,49.124579,0
24.891116,67.143312,0
13.219397,45.307839,0
13.063399,44.880882,1
13.532532,44.849667,0
15.914431,2.397368,2
12.832581,45.027071,16
14.450813,-2.244085,2
12.849085,45.037275,1
14.54397,49.124579,4
14.54397,49.124579,3
13.129727,45.385572,1
14.326655,47.447214,3
12.99372,44.919444,0
12.86714,44.983957,0
13.586484,44.024105,0
16.757752,-2.999362,1
14.54397,49.124579,0
13.475898,45.005579,7
12.849085,45.037275,0
12.849085,45.037275,0
13.800991,45.88572,1
13.834537,45.244948,11
13.3576,45.696479,4
13.801155,45.88591,4
14.061665,46.914907,
13.770527,46.010264,7
13.129727,45.385572,
14.931029,45.503647,1
13.79912,45.8848,2
12.86714,44.983957,2
13.634341,46.056321,0
13.634341,46.056321,0
24.962055,10.176237,0
13.063399,44.880882,1
14.920519,47.035604,0
16.757752,-2.999362,2
12.86714,44.983957,1
14.54397,49.124579,0
13.129727,45.385572,5
13.879274,45.869519,
13.634341,46.056321,1
13.879274,45.869519,0
14.54397,49.124579,4
14.360278,47.341944,2
13.79985,45.886147,1
13.819448,45.936384,0
14.061619,46.914966,0
13.887403,45.863649,0
14.776111,49.366111,1
13.79985,45.886147,1
16.275654,-0.050084,4
16.757752,-2.999362,0
14.049969,47.854685,0
22.676768,-3.978906,0
16.803421,-3.559388,
16.275654,-0.050084,
15.914915,48.650744,2
14.75463,46.516262,3
13.883333,45.866667,2
24.891116,67.143312,1
24.891116,67.143312,0
24.891116,67.143312,1
13.887403,45.863649,1
13.883333,45.866667,4
16.263981,-0.027987,82
13.887403,45.863649,4
15.840202,48.454379,1
13.887403,45.863649,6
13.887403,45.863649,0
13.3576,45.696479,0
13.887403,45.863649,23
13.879274,45.869519,1
14.533909,46.831055,4
14.467003,47.275284,0
13.129727,45.385572,6
13.3576,45.696479,6
16.666667,49.5,5
14.965331,47.945678,
13.741654,45.687587,1
17.489364,47.644028,0
13.063399,44.880882,20
13.475452,46.468833,0
13.770527,46.010264,1
13.148959,44.85055,1
15.506945,48.34395,4
13.628164,46.056441,2
15.141161,48.357219,12
15.840202,48.454379,3
13.633352,46.056552,
12.849085,45.037275,3
14.537065,46.833113,5
13.996908,48.184603,9
14.998608,47.863247,3
13.832776,45.860162,1
13.519865,46.711736,3
14.0375,47.8381,6
13.994633,46.598641,0
13.3576,45.696479,0
13.764453,45.808896,4
13.850661,44.70184,9
13.887403,45.863649,1
13.887403,45.863649,0
13.657935,45.84272,1
15.104359,48.330005,1
15.914915,48.650744,3
15.940011,48.789753,2
13.866199,45.221763,0
15.940011,48.789753,0
13.887227,46.237402,1
13.3576,45.696479,5
13.933373,46.083331,9
14.4296,46.151047,0
15.840202,48.454379,1
14.002145,46.722083,0
14.529338,46.830488,5
14.2764,46.8692,4
15.059662,48.370721,4
14.543159,46.835622,13
16.533297,1.681982,5
12.86714,44.983957,1
34.486647,7.521071,5
14.00556,46.685825,3
14.670368,48.847252,6
14.349534,46.762391,
16.054574,48.998339,1
13.892441,46.14831,3
13.826605,44.690594,3
14.477851,48.208042,14
13.760449,46.009397,4
14.275623,46.85818,
13.664379,46.781556,0
13.965535,46.690197,
13.897943,46.140813,0
13.585136,46.684787,5
12.829612,44.872082,0
13.779512,45.760884,2
13.826605,44.690594,4
15.914915,48.650744,2
12.86714,44.983957,1
13.892716,46.149005,4
14.762731,49.605729,0
14.762731,49.605729,2
13.92152,46.153901,2
14.064557,46.682809,2
14.11204,45.459748,
15.914915,48.650744,0
14.062118,46.914975,3
15.921257,48.636382,0
13.999779,46.831379,0
15.940011,48.789753,4
15.849725,48.518898,6
12.86714,44.983957,1
15.919684,47.292618,1
14.396411,45.718932,1
14.062118,46.914975,3
16.009841,48.298366,1
15.923056,48.214444,3
13.968109,46.742317,1
14.028576,45.560004,1
13.932402,46.080168,5
13.993299,46.830646,19
14.019246,46.698068,
13.845801,45.995547,0
13.720259,46.016158,1
14.676598,-1.95135,26
24.684588,46.70267,0
13.913294,46.199272,0
13.521905,46.711415,0
30.355674,-87.288334,4