latitude,longitude
33.057992,44.354838
33.548307,44.415735
15.325444,44.211895
13.129727,45.385572
13.3576,45.696479
12.849085,45.037275
14.54397,49.124579
14.54397,49.124579
13.129727,45.385572
12.849085,45.037275
15.325444,44.211895
14.754606,46.51627
13.148959,44.85055
15.840202,48.454379
34.621521,43.668375
13.887403,45.863649
33.100528,44.584493
33.540671,44.251268
33.540671,44.251268
33.540671,44.251268
33.540671,44.251268
33.303567,44.371771
32.533286,45.829453
33.571807,44.536067
34.274032,44.542537
33.743239,44.623824
33.303567,44.371771
36.354146,43.143571
35.993532,43.21973
33.693946,45.067425
15.325444,44.211895
13.148959,44.85055
13.206995,44.758297
14.54397,49.124579
15.45639,45.324871
15.325444,44.211895
16.930414,49.365315
14.75463,46.516262
15.325444,44.211895
13.92892,46.079399
36.767596,3.7029
13.3576,45.696479
13.148959,44.85055
13.803955,44.777243
14.719534,44.247902
33.540671,44.251268
33.303567,44.371771
33.303567,44.371771
33.303567,44.371771
33.953165,44.921904
33.953165,44.921904
36.354146,43.143571
36.354146,43.143571
36.354146,43.143571
34.881348,44.62513
33.303567,44.371771
36.354146,43.143571
33.303567,44.371771
33.303567,44.371771
33.303567,44.371771
33.303567,44.371771
33.100528,44.584493
33.100528,44.584493
15.515888,45.449806
15.940011,48.789753
17.489234,47.104438
33.540671,44.251268
14.75463,46.516262
13.887403,45.863649
12.849085,45.037275
35.452112,44.375464
13.129727,45.385572
16,48.5
15.325444,44.211895
12.849085,45.037275
15.325444,44.211895
16,48.5
13.063399,44.880882
13.063399,44.880882
15.516118,45.459809
14.75463,46.516262
15.325444,44.211895
14.54397,49.124579
33.303567,44.371771
16.04081,48.342746
15.19,46.733611
14.769764,49.374266
15.325444,44.211895
14.54397,49.124579
32.777344,44.289352
32.777344,44.289352
32.777344,44.289352
32.469239,44.416638
33.303567,44.371771
32.982932,44.361597
32.469239,44.416638
33.743239,44.623824
33.773349,45.14945
35.452112,44.375464
34.881348,44.62513
33.848619,44.522125
35.452112,44.375464
35.452112,44.375464
33.303567,44.371771
33.693946,45.067425
34.208416,43.890713
36.354146,43.143571
33.303567,44.371771
14.798176,45.717361
16.930414,49.365315
14.536389,46.833056
14.062118,46.914975
33.349159,43.784197
33.743239,44.623824
36.354146,43.143571
33.349159,43.784197
14.550455,44.397706
35.452112,44.375464
35.452112,44.375464
34.881348,44.62513
33.303567,44.371771
33.325375,44.421896
33.325375,44.421896
33.325375,44.421896
34.621521,43.668375
34.950795,43.494542
34.621521,43.668375
33.303567,44.371771
35.326122,43.78081
32.559835,41.919696
33.835628,44.247406
33.835628,44.247406
32.625335,44.025134
32.469239,44.416638
33.303567,44.371771
33.759156,45.155717
33.759156,45.155717
33.759156,45.155717
35.326122,43.78081
34.881348,44.62513
36.340001,43.13
33.303567,44.371771
32.604392,44.007145
33.303567,44.371771
34.881348,44.62513
13.985013,45.558478
15.449888,45.018687
36.477758,3.756453
14.413989,44.837419
14.413989,44.837419
14.413989,44.837419
14.413989,44.837419
13.3576,45.696479
35.452112,44.375464
35.452112,44.375464
33.540671,44.251268
12.849085,45.037275
35.43811,7.146648
35.43811,7.146648
14.427033,46.150619
13.627303,46.059752
33.743239,44.623824
13.219397,45.307839
14.716448,44.245849
36.376825,42.448876
33.303567,44.371771
33.303567,44.371771
33.303567,44.371771
33.303567,44.371771
33.303567,44.371771
33.303567,44.371771
33.303567,44.371771
33.303567,44.371771
33.303567,44.371771
33.303567,44.371771
33.743239,44.623824
14.365944,45.450998
33.573487,44.547426
15.449888,45.018687
33.303567,44.371771
33.303567,44.371771
31.989581,44.923774
36.354146,43.143571
33.036022,40.288159
13.887403,45.863649
13.887403,45.863649
13.887403,45.863649
13.634341,46.056321
33.303567,44.371771
33.303567,44.371771
33.303567,44.371771
33.303567,44.371771
36.229574,42.236244
34.533753,43.483738
33.303567,44.371771
33.303567,44.371771
33.303567,44.371771
33.303567,44.371771
33.303567,44.371771
33.303567,44.371771
36.354146,43.143571
32.887157,44.341636
33.303567,44.371771
33.460821,44.157432
33.548307,44.415735
33.66969,44.381316
33.303567,44.371771
33.057992,44.354838
33.303567,44.371771
32.887157,44.341636
33.303567,44.371771
33.693946,45.067425
33.303567,44.371771
33.303567,44.371771
15.325444,44.211895
13.966953,44.002257
13.560833,46.156389
13.92892,46.079399
15.325444,44.211895
13.560833,46.156389
16.757752,-2.999362
16.757752,-2.999362
32.559761,41.919646
36.053486,2.937574
36.053486,2.937574
13.634341,46.056321
33.743239,44.623824
18.442702,1.411332
16.920195,49.370842
13.063399,44.880882
14.54397,49.124579
13.640649,46.057005
32.838048,13.182591
14.43,44.84
16.909684,49.403801
15.325444,44.211895
14.54397,49.124579
14.426534,44.84359
13.985013,45.558478
14.753635,46.515684
36.165874,1.332239
13.148959,44.85055
13.148959,44.85055
14.54397,49.124579
14.324183,45.437298
16.920195,49.360771
15.890018,48.430252
13.586484,44.024105
14.54397,49.124579
15.940011,48.789753
13.980025,48.189154
13.980025,48.189154
18.442702,1.411332
15.325444,44.211895
14.54397,49.124579
15.940011,48.789753
36.534743,3.681965
13.148959,44.85055
36.735554,3.971022
12.849085,45.037275
15.325444,44.211895
15.325444,44.211895
,
12.849085,45.037275
15.325444,44.211895
14.370834,45.452757
15.517205,45.460567
13.518333,44.866111
13.634341,46.056321
14.753635,46.515255
12.849085,45.037275
15.914915,48.650744
15.325444,44.211895
15.325444,44.211895
13.634341,46.056321
13.148959,44.85055
13.634341,46.056321
13.340718,45.297109
13.861944,45.201389
13.063399,44.880882
15.840202,48.454379
13.586484,44.024105
15.325444,44.211895
15.325444,44.211895
12.836719,44.922063
13.887403,45.863649
13.634341,46.056321
15.940011,48.789753
15.840202,48.454379
13.148959,44.85055
15.325444,44.211895
14.326655,47.447214
14.279772,47.575337
14.326655,47.447214
14.05,47.9
15.51204,45.449935
15.325444,44.211895
15.325444,44.211895
14.536389,46.833056
15.942513,48.782017
16.757752,-2.999362
13.586484,44.024105
14.54397,49.124579
14.09998,48.717017
15.325444,44.211895
15.325444,44.211895
14.413989,44.837419
24.891116,67.143312
14.54397,49.124579
13.148959,44.85055
13.063399,44.880882
14.769764,49.374266
13.634345,46.057038
13.96294,45.465015
14.360191,45.444517
14.413989,44.837419
13.634341,46.056321
13.51633,46.711048
14.769764,49.374266
16.909684,49.403801
14.536555,46.833254
15.325444,44.211895
12.849085,45.037275
13.51633,46.711048
18.442702,1.411332
13.850725,46.201563
12.849085,45.037275
14.268147,46.909001
13.850969,46.203859
13.980025,48.189154
15.325444,44.211895
15.941039,48.780092
15.325444,44.211895
15.940011,48.789753
14.794989,44.294665
15.325444,44.211895
13.586484,44.024105
14.358866,45.449806
15.1703,46.0274
16.930414,49.365315
14.358866,45.449806
15.325444,44.211895
16.914939,49.366207
14.358866,45.449806
12.849085,45.037275
12.849085,45.037275
12.849085,45.037275
12.849085,45.037275
14.762731,49.605729
17.088291,49.403801
14.413989,44.837419
14.413989,44.837419
14.33094,44.887487
15.11806,48.33139
15.325444,44.211895
13.990227,48.18108
12.849085,45.037275
32.838048,13.182591
15.325444,44.211895
15.325444,44.211895
12.849085,45.037275
16.930414,49.365315
15.325444,44.211895
14.769764,49.374266
13.647127,46.099982
14.536231,46.834175
14.325599,45.430784
14.745667,46.55139
14.769764,49.374266
14.263454,47.575022
14.751362,45.688132
13.883333,45.866667
13.990227,48.18108
15.325444,44.211895
14.762731,49.605729
13.887403,45.863649
13.519842,46.714822
16.627672,47.164875
13.752071,46.519192
13.990227,48.18108
16.821774,49.425954
18.442702,1.411332
13.05966,44.88462
14.52073,49.15211
14.881758,49.146743
15.325444,44.211895
12.86714,44.983957
13.519842,46.714822
13.129727,45.385572
14.536389,46.833056
14.000416,43.467974
12.849085,45.037275
15.338147,48.454428
18.442702,1.411332
18.442702,1.411332
14.362981,48.982171
14.54397,49.124579
14.061389,45.490833
16.05,49
20.252065,0.981526
16.050223,49.000389
15.325444,44.211895
13.985013,45.558478
15.940011,48.789753
15.325444,44.211895
36.518291,4.239624
15.448232,44.219215
15.325444,44.211895
15.325444,44.211895
15.325444,44.211895
15.177421,44.184207
15.914915,48.650744
15.325444,44.211895
15.325444,44.211895
14.33,46.872778
13.970996,46.456956
14.324062,45.498185
14.326655,47.447214
12.86714,44.983957
18.442702,1.411332
14.54397,49.124579
14.665977,47.143753
14.881843,46.749953
14.881843,46.749953
14.881843,46.749953
13.985013,45.558478
15.325444,44.211895
15.325444,44.211895
15.325444,44.211895
13.148959,44.85055
14.881843,46.749953
15.325444,44.211895
14.060864,46.915799
15.325444,44.211895
14.279772,47.575337
14.105556,45.448056
12.849085,45.037275
14.75463,46.516262
15.325444,44.211895
14.533333,49.133333
14.75463,46.516262
13.985013,45.558478
14.326655,47.447214
14.794084,46.517783
15.25,46.95
14.762731,49.605729
14.413989,44.837419
14.483333,46.416667
14.708049,46.384954
16.033225,44.766555
14.483333,46.416667
15.940011,48.789753
15.940011,48.789753
15.940011,48.789753
15.940011,48.789753
15.940011,48.789753
15.940011,48.789753
15.940011,48.789753
15.940011,48.789753
14.54397,49.124579
14.756594,45.731583
35.166361,8.833522
14.533328,49.133252
13.04967,44.883064
14.800556,45.718889
15.840202,48.454379
13.969167,43.996667
14.550006,44.401665
13.063399,44.880882
15.515888,45.449806
15.46591,45.293941
15.46591,45.293941
15.46591,45.293941
14.536183,46.833056
14.062312,46.918716
13.88331,45.866682
12.86714,44.983957
15.325444,44.211895
14.227044,44.585492
15.325444,44.211895
14.762731,49.605729
14.762731,49.605729
36.856394,6.051944
14.533289,49.133343
15.325444,44.211895
15.964205,48.78252
15.964205,48.78252
15.964205,48.78252
15.964205,48.78252
15.840202,48.454379
16.416545,-3.666615
14.358866,45.449806
13.586484,44.024105
16.934858,47.015416
14.358866,45.449806
15.940011,48.789753
17.057837,47.090457
17.489234,47.104438
16.139008,47.831483
14.061524,46.914952
14.062118,46.914975
14.413989,44.837419
13.933333,46.083333
14.762731,49.605729
16.051672,49.002955
35.924803,6.695967
14.283402,48.433456
15.840202,48.454379
14.327778,44.906407
14.223866,47.082782
32.838048,13.182591
15.031944,45.828056
13.063399,44.880882
16.050214,49.000045
14.012778,45.566111
14.062118,46.914975
14.062118,46.914975
14.062118,46.914975
13.702912,44.742819
13.882908,45.86904
14.538259,46.828594
13.063399,44.880882
15.840202,48.454379
15.914915,48.650744
14.354522,47.075779
14.413875,44.835632
15.966742,48.783333
15.966742,48.783333
15.840202,48.454379
15.839565,48.455301
15.839565,48.455301
15.966742,48.783333
13.139245,44.920768
13.139245,44.920768
13.139245,44.920768
13.139245,44.920768
13.063399,44.880882
13.055403,44.862393
14.54397,49.124579
16.764902,49.255337
13.55139,46.968449
14.54397,49.124579
14.54397,49.124579
16.835608,-2.524205
32.838048,13.182591
32.838048,13.182591
13.629832,46.050444
14.244081,45.489462
15.9486,48.750902
12.86714,44.983957
14.550455,44.397706
14.550455,44.397706
14.54397,49.124579
13.139245,44.920768
15.914915,48.650744
15.840202,48.454379
14.739842,46.517463
14.326655,47.447214
14.326655,47.447214
19.464848,0.856393
19.464848,0.856393
15.840202,48.454379
13.985013,45.558478
15.840202,48.454379
13.063399,44.880882
13.063399,44.880882
13.063399,44.880882
14.54397,49.124579
14.781294,42.972851
19.80387,1.141119
15.78285,-4.700215
24.891116,67.143312
14.080272,44.685976
14.087952,44.672423
16.950972,43.748249
14.264205,47.584663
15.325444,44.211895
15.8275,44.793889
15.325444,44.211895
14.299835,45.219672
13.634341,46.056321
15.617298,46.011052
13.985013,45.558478
13.985013,45.558478
13.985013,45.558478
13.985013,45.558478
13.985013,45.558478
16.133333,47.233333
14.54397,49.124579
15.325444,44.211895
15.914915,48.650744
14.762731,49.605729
15.325444,44.211895
14.358866,45.449806
14.358866,45.449806
14.358866,45.449806
14.358866,45.449806
13.966953,44.002257
13.966953,44.002257
13.966953,44.002257
13.966953,44.002257
13.521941,46.711571
13.063399,44.880882
14.413989,44.837419
16.930413,49.365316
13.966953,44.002257
13.966953,44.002257
13.949126,43.991414
14.75463,46.516262
14.722234,47.042761
15.156833,45.925386
13.133196,44.839911
14.062118,46.914975
14.030833,43.627778
15.325444,44.211895
14.383333,43.666667
15.840556,48.455556
13.148959,44.850549
14.326655,47.447214
15.931111,48.748056
14.061619,46.914966
14.061619,46.914966
14.088611,45.425833
15.325444,44.211895
13.586484,44.024105
15.504667,45.460956
13.063399,44.880882
14.762731,49.605729
15.325444,44.211895
15.325444,44.211895
15.325444,44.211895
15.325444,44.211895
15.325444,44.211895
15.325444,44.211895
15.940011,48.789753
13.05,44.883333
15.85,46.083333
15.504667,45.460956
14.413989,44.837419
14.413989,44.837419
15.940011,48.789753
14.781294,42.972851
14.781294,42.972851
15.940011,48.789753
13.96452,44.174958
13.966667,44.166667
15.325444,44.211895
15.325444,44.211895
15.325444,44.211895
15.325444,44.211895
15.325444,44.211895
15.840202,48.454379
12.849085,45.037275
13.985013,45.558478
15.840202,48.454379
15.452762,45.31698
13.967151,44.165426
14.762731,49.605729
14.762731,49.605729
15.914915,48.650744
13.129727,45.385572
13.063399,44.880882
14.33,46.872778
15.921257,48.636382
15.944438,48.788861
14.550455,44.397706
14.536129,46.833235
14.769764,49.374266
15.279024,-5.551389
15.325444,44.211895
14.0475,45.381111
48.856642,2.34233
15.325444,44.211895
14.54397,49.124579
24.891116,67.143312
15.325444,44.211895
15.940011,48.789753
13.978889,44.1525
14.794989,44.294665
13.762068,44.140318
15.841379,48.45814
14.061641,46.914921
13.3576,45.696479
14.54397,49.124579
14.413989,44.837419
13.063399,44.880882
13.063399,44.880882
15.450333,45.019821
13.634342,46.056321
13.985013,45.558478
13.985013,45.558478
13.985013,45.558478
13.985013,45.558478
15.840202,48.454379
13.966641,44.166748
14.326655,47.447214
14.299835,45.219672
16.909167,43.262222
15.325444,44.211895
15.914915,48.650744
14.797532,45.719031
15.940011,48.789753
13.063399,44.880882
15.914915,48.650744
15.940011,48.789753
16.133333,47.233333
13.063399,44.880882
15.940011,48.789753
14.54397,49.124579
12.849085,45.037275
15.916585,48.73332
13.985013,45.558478
13.063399,44.880882
12.849085,45.037275
13.063399,44.880882
13.063399,44.880882
15.840202,48.454379
13.978683,45.429204
13.978683,45.429204
14.54397,49.124579
18.442702,1.411332
15.45639,45.324871
13.985013,45.558478
14.062118,46.914975
14.062118,46.914975
15.959517,48.331755
12.849085,45.037275
12.849085,45.037275
13.985013,45.558478
13.883654,45.866632
13.970702,44.169548
15.325444,44.211895
14.413989,44.837419
14.413989,44.837419
15.99449,48.847664
12.849085,45.037275
12.849085,45.037275
14.54397,49.124579
14.54397,49.124579
14.54397,49.124579
14.54397,49.124579
14.54397,49.124579
14.54397,49.124579
15.840202,48.454379
14.54397,49.124579
16.88653,48.019128
14.54397,49.124579
13.962564,45.467466
13.887403,45.863649
14.121175,44.421129
14.474748,49.034291
13.063399,44.880882
15.305307,43.01949
13.634341,46.056321
12.849085,45.037275
14.54397,49.124579
15.325444,44.211895
14.54397,49.124579
14.801955,42.951214
35.628774,5.909275
24.897778,91.871389
14.54397,49.124579
16.835608,-2.524205
18.865124,-2.955818
13.3576,45.696479
13.3576,45.696479
16.277076,-0.04655
35.561022,6.173912
13.3576,45.696479
14.515319,44.852594
14.54397,49.124579
15.503955,45.409098
13.148959,44.85055
16.934858,47.015416
13.586484,44.024105
16.417521,-3.665071
36.381655,3.893216
36.072919,1.988153
35.504722,6.077778
16.930414,49.365314
14.54397,49.124579
13.985013,45.558478
15.279024,-5.551389
16.878179,-1.921038
13.057842,44.883283
12.834629,44.921983
23.791275,90.418202
12.849085,45.037275
12.849085,45.037275
12.849085,45.037275
14.54397,49.124579
14.54397,49.124579
12.849085,45.037275
14.356796,45.022288
12.86714,44.983957
12.849085,45.037275
12.849085,45.037275
14.158611,45.472778
13.972093,44.162534
14.54397,49.124579
13.129727,45.385572
14.781294,42.972851
16.930414,49.365315
14.54397,49.124579
12.849085,45.037275
12.849085,45.037275
23.791275,90.418202
23.791275,90.418202
16.906525,1.521423
18.439023,1.408364
13.219397,45.307839
13.129727,45.385572
12.86714,44.983957
12.849085,45.037275
14.54397,49.124579
15.771811,48.313383
12.86714,44.983957
15.515888,45.449807
13.659076,46.030868
12.849085,45.037275
14.54397,49.124579
12.828622,44.796322
16.757752,-2.999362
15.723243,42.997228
24.891116,67.143312
12.37368,-1.53698
12.37368,-1.53698
14.093442,-1.634078
12.37368,-1.53698
12.849085,45.037275
12.86714,44.983957
16.930414,49.365315
14.35652,45.430313
13.063399,44.880882
13.063399,44.880882
14.54397,49.124579
16.757752,-2.999362
16.712845,-2.980674
13.129727,45.385572
13.3576,45.696479
24.891116,67.143312
12.849085,45.037275
16.636488,-3.300286
12.914286,45.010881
13.063399,44.880882
12.86714,44.983957
15.927823,48.605691
13.520237,46.712001
12.86714,44.983957
14.54397,49.124579
13.063399,44.880882
13.063399,44.880882
14.54397,49.124579
12.86714,44.983957
12.86714,44.983957
13.119546,45.350285
12.86714,44.983957
5.19519,-3.738486
24.891116,67.143312
24.891116,67.143312
14.613328,0.272783
16.902582,49.36381
29.088528,2.212674
13.063399,44.880882
12.634799,-8.021373
23.791275,90.418202
13.52192,46.711593
13.129727,45.385572
23.791275,90.418202
13.063399,44.880882
14.451214,48.214763
16.888231,49.074737
12.849085,45.037275
12.86714,44.983957
16.902568,49.328913
14.4277,46.15147
16.89297,1.525814
16.89297,1.525814
14.54397,49.124579
24.891116,67.143312
13.219397,45.307839
13.063399,44.880882
13.532532,44.849667
15.914431,2.397368
12.832581,45.027071
14.450813,-2.244085
12.849085,45.037275
14.54397,49.124579
14.54397,49.124579
13.129727,45.385572
14.326655,47.447214
12.99372,44.919444
12.86714,44.983957
13.586484,44.024105
16.757752,-2.999362
14.54397,49.124579
13.475898,45.005579
12.849085,45.037275
12.849085,45.037275
13.800991,45.88572
13.834537,45.244948
13.3576,45.696479
13.801155,45.88591
14.061665,46.914907
13.770527,46.010264
13.129727,45.385572
14.931029,45.503647
13.79912,45.8848
12.86714,44.983957
13.634341,46.056321
13.634341,46.056321
24.962055,10.176237
13.063399,44.880882
14.920519,47.035604
16.757752,-2.999362
12.86714,44.983957
14.54397,49.124579
13.129727,45.385572
13.879274,45.869519
13.634341,46.056321
13.879274,45.869519
14.54397,49.124579
14.360278,47.341944
13.79985,45.886147
13.819448,45.936384
14.061619,46.914966
13.887403,45.863649
14.776111,49.366111
13.79985,45.886147
16.275654,-0.050084
16.757752,-2.999362
14.049969,47.854685
22.676768,-3.978906
16.803421,-3.559388
16.275654,-0.050084
15.914915,48.650744
14.75463,46.516262
13.883333,45.866667
24.891116,67.143312
24.891116,67.143312
24.891116,67.143312
13.887403,45.863649
13.883333,45.866667
16.263981,-0.027987
13.887403,45.863649
15.840202,48.454379
13.887403,45.863649
13.887403,45.863649
13.3576,45.696479
13.887403,45.863649
13.879274,45.869519
14.533909,46.831055
14.467003,47.275284
13.129727,45.385572
13.3576,45.696479
16.666667,49.5
14.965331,47.945678
13.741654,45.687587
17.489364,47.644028
13.063399,44.880882
13.475452,46.468833
13.770527,46.010264
13.148959,44.85055
15.506945,48.34395
13.628164,46.056441
15.141161,48.357219
15.840202,48.454379
13.633352,46.056552
12.849085,45.037275
14.537065,46.833113
13.996908,48.184603
14.998608,47.863247
13.832776,45.860162
13.519865,46.711736
14.0375,47.8381
13.994633,46.598641
13.3576,45.696479
13.764453,45.808896
13.850661,44.70184
13.887403,45.863649
13.887403,45.863649
13.657935,45.84272
15.104359,48.330005
15.914915,48.650744
15.940011,48.789753
13.866199,45.221763
15.940011,48.789753
13.887227,46.237402
13.3576,45.696479
13.933373,46.083331
14.4296,46.151047
15.840202,48.454379
14.002145,46.722083
14.529338,46.830488
14.2764,46.8692
15.059662,48.370721
14.543159,46.835622
16.533297,1.681982
12.86714,44.983957
34.486647,7.521071
14.00556,46.685825
14.670368,48.847252
14.349534,46.762391
16.054574,48.998339
13.892441,46.14831
13.826605,44.690594
14.477851,48.208042
13.760449,46.009397
14.275623,46.85818
13.664379,46.781556
13.965535,46.690197
13.897943,46.140813
13.585136,46.684787
12.829612,44.872082
13.779512,45.760884
13.826605,44.690594
15.914915,48.650744
12.86714,44.983957
13.892716,46.149005
14.762731,49.605729
14.762731,49.605729
13.92152,46.153901
14.064557,46.682809
14.11204,45.459748
15.914915,48.650744
14.062118,46.914975
15.921257,48.636382
13.999779,46.831379
15.940011,48.789753
15.849725,48.518898
12.86714,44.983957
15.919684,47.292618
14.396411,45.718932
14.062118,46.914975
16.009841,48.298366
15.923056,48.214444
13.968109,46.742317
14.028576,45.560004
13.932402,46.080168
13.993299,46.830646
14.019246,46.698068
13.845801,45.995547
13.720259,46.016158
14.676598,-1.95135
24.684588,46.70267
13.913294,46.199272
13.521905,46.711415
30.355674,-87.288334